nguy hiểm,Väkivaltainen Ekstremismi,Chủ nghĩa cực đoan bạo lực,fi
nguy hiểm,Ihmisten Tai Eläinten Jätökset,Chất thải của con người hoặc động vật,fi
nguy hiểm,Rikospaikka Tai Onnettomuus,Hiện trường vụ án hoặc tai nạn,fi
nguy hiểm,Räjähdykset,Vụ nổ,fi
nguy hiểm,Itsemurhapommittaja,Đánh bom liều chết,fi
nguy hiểm,Naulapommit,Bom đinh,fi
nguy hiểm,Kemialliset Pommit,Bom hóa học,fi
nguy hiểm,Kranaatit,Lựu đạn,fi
nguy hiểm,Sähikäiset,Pháo nổ,fi
nguy hiểm,Pomminrakentamisoppaat,Hướng dẫn chế tạo bom,fi
nguy hiểm,3D-Tulostetut Aseet,Súng in 3D,fi
nguy hiểm,Kiväärit,Súng trường,fi
nguy hiểm,Airsoft Aseet,Súng hơi hạng nhẹ,fi
nguy hiểm,Ampumatarvike,Đạn dược,fi
nguy hiểm,Kemiallinen Ase,Vũ khí hóa học,fi
nguy hiểm,Heittotähdet,Ném ngôi sao,fi
nguy hiểm,Etälamautin,Súng phóng điện,fi
nguy hiểm,Nyrkkiraudat,Đốt ngón tay bằng đồng,fi
nguy hiểm,Pippurisumute,Bình xịt hơi cay,fi
nguy hiểm,Sotilasveitset,Dao quân sự,fi
nguy hiểm,Taisteluveitset,Dao chiến đấu,fi
nguy hiểm,Purutupakka,Nhai thuốc lá,fi
nguy hiểm,Sikari,Xì gà,fi
nguy hiểm,Metamfetamiini,Ma túy đá,fi
nguy hiểm,Kokaiinin ,Cocaine,fi
nguy hiểm,Mefedroni,,fi
nguy hiểm,Huumeiden Käyttö,Sử dụng ma túy,fi
nguy hiểm,Verkkokasinot Tai ‑Vedonlyöntipalvelut,Sòng bạc hoặc dịch vụ cá cược trực tuyến,fi
nguy hiểm,Lottokuponkien Tai Raaputusarpojen Osto Verkosta,"Mua vé số, thẻ cào trực tuyến",fi
nguy hiểm,Urheiluvedonlyönti Verkossa,Cá cược thể thao trực tuyến,fi
nguy hiểm,Heroiini,,fi
nguy hiểm,Marihuana,Cần sa,fi
nguy hiểm,Koiratappelut,Chọi chó,fi
nguy hiểm,Terroristiuhat,Đe dọa khủng bố,fi
nguy hiểm,Ihmiselinten Kauppa,Buôn bán nội tạng người,fi
nguy hiểm,Naisten Sukupuolielinten Silpominen,Cắt bộ phận sinh dục nữ,fi
nguy hiểm,Uskonnollinen Mellakka,Bạo loạn tôn giáo,fi
nguy hiểm,Sopimustappo,Hợp đồng giết người,fi
nguy hiểm,Mestaus,Chặt đầu,fi
nguy hiểm,Väkivaltaan Yllyttäminen,Kích động bạo lực,fi
nguy hiểm,Lasten Hyväksikäyttö,Bóc lột trẻ em,fi
nguy hiểm,Itsemurhamenetelmät,Các phương pháp tự tử,fi
nguy hiểm,Asevarasto,Kho vũ khí,fi
nguy hiểm,Etninen Puhdistus,Thanh lọc sắc tộc,fi
nguy hiểm,Mustia Ihmisiä,Người da đen,fi
nguy hiểm,Valkoiset Ylivallan Kannattajat,Những người theo chủ nghĩa tối cao da trắng,fi
nguy hiểm,Ekstremismi,Chủ nghĩa cực đoan,fi
nguy hiểm,Huumekauppa,Buôn bán ma túy,fi
nguy hiểm,Itsemurhahyökkäys,Tấn công tự sát,fi
nguy hiểm,Salakuljetus (Salakuljettajat),Buôn lậu,fi
nguy hiểm,Lapsikauppa,Buôn bán trẻ em,fi
nguy hiểm,Valkoinen Ylpeys,Lòng kiêu hãnh của chủng tộc da trắng,fi
nguy hiểm,Uusnatsismi,Chủ nghĩa phát xít mới,fi
nguy hiểm,Valtioterrorismi,Khủng bố nhà nước,fi
nguy hiểm,Seksuaalinen Suuntautuminen,Xu hướng tình dục,fi
nguy hiểm,Eroottinen Taide,Nghệ thuật khiêu dâm,fi
nguy hiểm,Orgasmi,Cực khoái,fi
nguy hiểm,Seksuaaliset Nesteet,Chất lỏng tình dục,fi
nguy hiểm,Tirkistely,Chủ nghĩa say mê,fi
nguy hiểm,Sadomasokismi,Bạo dâm,fi
nguy hiểm,Dominanssi Ja Alistuminen,Thống trị và phục tùng,fi
nguy hiểm,Ryhmäseksiä,Nhóm sex,fi
nguy hiểm,Roolipelaaminen,Nhập vai,fi
