nguy hiểm,Desecho Humano,Chất thải của con người,es
nguy hiểm,Escena Del Crimen,Hiện trường vụ án,es
nguy hiểm,Explosiones,Vụ nổ,es
nguy hiểm,Atentados Suicidas,Đánh bom liều chết,es
nguy hiểm,Bombas De Clavos,Bom đinh,es
nguy hiểm,Bombas Químicas,Bom hóa học,es
nguy hiểm,Neonazismo,Chủ nghĩa phát xít mới,es
nguy hiểm,Petardos,Pháo nổ,es
nguy hiểm,Fabricar Una Bomba Atómica,Chế tạo bom nguyên tử,es
nguy hiểm,Imprimir Armas En 3D,Súng in 3D,es
nguy hiểm,Pistolas De Aire Comprimido,Súng BB,es
nguy hiểm,Fusil,Súng trường,es
nguy hiểm,Munición,Đạn dược,es
nguy hiểm,Arma Química,Vũ khí hóa học,es
nguy hiểm,Cuchillos Arrojadizos,Ném dao,es
nguy hiểm,Pistolas Eléctricas,Súng điện,es
nguy hiểm,Nudillos De Latón,Đốt ngón tay bằng đồng,es
nguy hiểm,Spray De Pimienta,Bình xịt hơi cay,es
nguy hiểm,Cuchillos Militares,Dao quân sự,es
nguy hiểm,Cuchillos De Combate,Dao chiến đấu,es
nguy hiểm,Mascando Tabaco,Nhai thuốc lá,es
nguy hiểm,Ataque Suicida,Tấn công tự sát,es
nguy hiểm,Metanfetamina,Ma túy đá,es
nguy hiểm,Cocaína,Cocaine,es
nguy hiểm,Mefedrona,,es
nguy hiểm,Abuso De Drogas,Lạm dụng ma túy,es
nguy hiểm,Contrabando (Contrabandistas),Buôn lậu,es
nguy hiểm,Casinos O Corredores De Apuestas Online,Sòng bạc trực tuyến hoặc nhà cái,es
nguy hiểm,Compra En Internet De Décimos De Lotería O De Tarjetas Para Rascar,"Mua vé số, thẻ cào trực tuyến",es
nguy hiểm,Apuestas Deportivas ,Cá cược thể thao ,es
nguy hiểm,Heroína,,es
nguy hiểm,Marihuana,Cần sa,es
nguy hiểm,Aplastamiento De Animales,Nghiền nát động vật,es
nguy hiểm,Métodos Suicidas,Phương pháp tự sát,es
nguy hiểm,La Trata De Niños,Buôn bán trẻ em,es
nguy hiểm,Pelea De Perros,Chọi chó,es
nguy hiểm,Venta De Cuerno De Rinoceronte,Bán sừng tê giác,es
nguy hiểm,Amenazas Terroristas,Đe dọa khủng bố,es
nguy hiểm,Tráfico De Órganos Humanos,Buôn bán nội tạng người,es
nguy hiểm,Mutilación Genital Femenina,Cắt bộ phận sinh dục nữ,es
nguy hiểm,Motín Religioso,Bạo loạn tôn giáo,es
nguy hiểm,Disturbios Raciales,Bạo loạn chủng tộc,es
nguy hiểm,Asesinato Por Contrato,Hợp đồng giết người,es
nguy hiểm,Decapitado,Chặt đầu,es
nguy hiểm,Incitar A La Violencia,Kích động bạo lực,es
nguy hiểm,Explotación Infantil,Bóc lột trẻ em,es
nguy hiểm,Poder Blanco,Quyền lực trắng,es
nguy hiểm,Guía De Fraude,Hướng dẫn gian lận,es
nguy hiểm,Métodos De Suicidio,Các phương pháp tự tử,es
nguy hiểm,Armería,Kho vũ khí,es
nguy hiểm,Orgullo Blanco,Lòng kiêu hãnh của chủng tộc da trắng,es
nguy hiểm,Limpieza Étnica,Thanh lọc sắc tộc,es
nguy hiểm,Persona Negra,Người da đen,es
