nguy hiểm,Menschliche oder tierische Exkremente,Chất thải của con người hoặc động vật,de
nguy hiểm,Tatort Oder Unfall,Hiện trường vụ án hoặc tai nạn,de
nguy hiểm,Explosionen,Vụ nổ,de
nguy hiểm,Selbstmordattentäter,Đánh bom liều chết,de
nguy hiểm,Nagelbomben,Bom đinh,de
nguy hiểm,Chemische Bomben,Bom hóa học,de
nguy hiểm,Granaten,Lựu đạn,de
nguy hiểm,Knallkörper,Pháo nổ,de
nguy hiểm,Anleitungen zur Bombenherstellung,Hướng dẫn chế tạo bom,de
nguy hiểm,3D-Druck hergestellte Waffen,Súng in 3D,de
nguy hiểm,Bb-Waffen,Súng BB,de
nguy hiểm,Softair-Waffen,Súng hơi hạng nhẹ,de
nguy hiểm,Munition,Đạn dược,de
nguy hiểm,Chemische Waffe,Vũ khí hóa học,de
nguy hiểm,Sterne Werfen,Ném ngôi sao,de
nguy hiểm,Taser,Súng điện,de
nguy hiểm,Schlagring,Đốt ngón tay bằng đồng,de
nguy hiểm,Pfefferspray,Bình xịt hơi cay,de
nguy hiểm,Militärmesser,Dao quân sự,de
nguy hiểm,Kampfmesser,Dao chiến đấu,de
nguy hiểm,Kautabak,Nhai thuốc lá,de
nguy hiểm,Tabakpfeifen,Tẩu thuốc lá,de
nguy hiểm,Crystal-Meth,Ma túy đá,de
nguy hiểm,Kokain-Ersatz,Chất thay thế cocaine,de
nguy hiểm,Mephedron,,de
nguy hiểm,Verwendung Von Betäubungsmitteln,Sử dụng ma túy,de
nguy hiểm,"Günstige Darstellung Von Exzessivem, Rausch- Oder Wettkampftrinken",Mô tả thuận lợi về uống rượu,de
nguy hiểm,Online Casinos Oder Buchmacher,"Sòng bạc, nhà cái trực tuyến",de
nguy hiểm,Online-Lottoschein- Oder Rubbelkartenkauf,"Mua vé số, thẻ cào trực tuyến",de
nguy hiểm,Online-Sportwetten,Cá cược thể thao trực tuyến,de
nguy hiểm,Heroin,,de
nguy hiểm,Marihuana,Cần sa,de
nguy hiểm,Tierzerkleinerung,Nghiền nát động vật,de
nguy hiểm,Selbstmord Befürworten,Ủng hộ tự sát,de
nguy hiểm,Aufruf Zum Angriff Einer Anderen Person,Kêu gọi tấn công người khác,de
nguy hiểm,Hundekampf,Chọi chó,de
nguy hiểm,Verkauf Von Nashorn,Bán sừng tê giác,de
nguy hiểm,Terroristische Bedrohungen,Đe dọa khủng bố,de
nguy hiểm,Handel Mit Menschlichen Organen,Buôn bán nội tạng người,de
nguy hiểm,Weibliche Genitalverstümmelung,Cắt bộ phận sinh dục nữ,de
nguy hiểm,Religiöser Aufstand,Bạo loạn tôn giáo,de
